,Player,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,Age,Pos,GS,YOE,BPM,VORP,WS/48,Salary
350,Toney Douglas,4.3,1.8,2.0,0.9,0.3,0.8,0.373,0.278,28.0,SG,0.0,7.0,-1.7,0.0,0.046,"365,803"
351,Justin Holiday,4.3,1.2,0.8,0.7,0.2,0.5,0.387,0.321,25.0,SG,4.0,4.0,-1.4,0.1,0.092,"1,110,415"
352,Perry Jones,4.3,1.8,0.4,0.4,0.2,0.6,0.397,0.233,23.0,SF,13.0,4.0,-4.4,-0.4,0.015,"1,535,712"
353,Ian Mahinmi,4.3,5.8,0.5,0.5,0.8,1.0,0.552,,28.0,C,6.0,9.0,-2.5,-0.1,0.09,"5,440,000"
354,Lorenzo Brown,4.2,2.4,3.1,1.0,0.2,1.0,0.426,0.214,24.0,PG,7.0,3.0,-2.5,-0.1,0.025,"530,511"
355,Nick Calathes,4.2,1.8,2.5,1.1,0.1,1.1,0.421,0.256,25.0,SG,0.0,3.0,0.0,0.4,0.065,"1,110,415"
356,Udonis Haslem,4.2,4.2,0.7,0.3,0.2,0.7,0.448,0.2,34.0,PF,25.0,13.0,-3.7,-0.4,0.066,"3,715,520"
357,Kendall Marshall,4.2,1.0,3.1,0.8,0.0,1.3,0.455,0.391,23.0,PG,3.0,4.0,-0.8,0.1,0.088,"1,244,730"
358,Josh McRoberts,4.2,2.6,1.9,0.7,0.2,1.3,0.528,0.421,27.0,PF,4.0,9.0,-2.8,-0.1,0.07,"7,214,800"
359,Kostas Papanikolaou,4.2,2.7,2.0,0.7,0.3,1.3,0.35,0.292,24.0,SF,1.0,2.0,-2.0,0.0,0.029,"6,524,823"
360,Pablo Prigioni,4.1,1.8,2.6,1.2,0.0,0.9,0.399,0.343,37.0,PG,3.0,4.0,0.0,0.6,0.092,"2,261,626"
361,Luke Babbitt,4.1,1.8,0.4,0.3,0.2,0.4,0.479,0.513,25.0,SF,19.0,6.0,-0.4,0.3,0.092,"1,334,274"
362,Nick Collison,4.1,3.8,1.4,0.5,0.4,0.7,0.419,0.267,34.0,PF,2.0,12.0,-1.0,0.3,0.097,"3,049,124"
363,Miles Plumlee,4.0,4.4,0.5,0.6,0.9,0.7,0.535,,26.0,C,28.0,4.0,-0.6,0.4,0.103,"1,591,036"
364,Shannon Brown,4.0,0.2,0.6,0.8,0.0,0.8,0.368,0.429,29.0,SG,2.0,10.0,-6.8,-0.1,-0.016,"293,502"
365,Samuel Dalembert,4.0,5.3,0.9,0.4,1.3,1.2,0.438,,33.0,C,21.0,15.0,-3.1,-0.1,0.023,"2,564,626"
366,Glen Davis,4.0,2.3,0.5,0.6,0.3,0.5,0.459,0.0,29.0,PF,0.0,9.0,-3.1,-0.3,0.072,"8,976,000"
367,Glen Davis,4.0,2.3,0.5,0.6,0.3,0.5,0.459,0.0,29.0,PF,0.0,9.0,-3.1,-0.3,0.072,"1,670,059"
368,Luke Ridnour,4.0,1.4,2.0,0.4,0.1,0.8,0.426,0.317,33.0,PG,0.0,13.0,-3.3,-0.2,0.042,"3,740,000"
369,Garrett Temple,3.9,1.7,1.1,0.8,0.2,0.7,0.4,0.375,28.0,SG,18.0,7.0,0.6,0.5,0.1,"1,334,274"
370,Travis Wear,3.9,2.1,0.8,0.3,0.2,0.7,0.402,0.367,24.0,SF,1.0,2.0,-5.5,-0.6,-0.02,"689,976"
371,Austin Daye,3.8,2.2,0.5,0.4,0.1,0.7,0.355,0.338,26.0,SF,4.0,7.0,-4.2,-0.2,-0.001,"1,446,202"
372,Austin Daye,3.8,2.2,0.5,0.4,0.1,0.7,0.355,0.338,26.0,SF,4.0,7.0,-4.2,-0.2,-0.001,"272,225"
373,Larry Drew II,3.8,1.3,3.8,0.5,0.0,2.1,0.345,0.154,24.0,PG,1.0,2.0,-9.9,-0.4,-0.087,"73,053"
374,Troy Daniels,3.7,0.7,0.5,0.1,0.0,0.4,0.37,0.364,23.0,SG,0.0,3.0,-3.2,-0.1,0.022,"1,110,415"
375,Tyler Ennis,3.7,1.1,2.2,0.5,0.2,1.3,0.361,0.279,20.0,PG,1.0,2.0,-4.3,-0.2,-0.04,"2,163,379"
376,Matt Bonner,3.7,1.6,0.7,0.1,0.2,0.2,0.409,0.365,34.0,PF,19.0,12.0,-0.7,0.3,0.11,"1,969,946"
377,Dewayne Dedmon,3.7,5.0,0.2,0.3,0.8,0.9,0.562,0.0,25.0,C,15.0,3.0,-3.5,-0.3,0.099,"1,110,415"
378,Reggie Evans,3.7,6.4,0.7,0.5,0.1,1.0,0.423,0.0,34.0,PF,7.0,14.0,-2.4,-0.1,0.074,"2,405,369"
379,Raymond Felton,3.7,0.9,1.4,0.4,0.1,0.6,0.406,0.294,30.0,PG,3.0,11.0,-1.4,0.0,0.039,"5,929,600"
380,Cory Jefferson,3.7,2.9,0.3,0.2,0.4,0.4,0.449,0.133,24.0,PF,1.0,2.0,-3.0,-0.1,0.071,"689,976"
381,Kendrick Perkins,3.6,4.7,0.8,0.2,0.6,1.4,0.449,0.0,30.0,C,3.0,13.0,-5.4,-1.0,0.006,"12,449,905"
382,Kendrick Perkins,3.6,4.7,0.8,0.2,0.6,1.4,0.449,0.0,30.0,C,3.0,13.0,-5.4,-1.0,0.006,"590,983"
383,Jimmer Fredette,3.6,0.8,1.2,0.3,0.0,0.7,0.38,0.188,25.0,PG,0.0,5.0,-4.7,-0.4,0.021,"1,289,501"
384,Tyler Hansbrough,3.6,3.6,0.3,0.4,0.2,0.3,0.521,0.143,29.0,PF,8.0,7.0,-1.3,0.2,0.156,"4,523,679"
385,Lester Hudson,3.6,1.6,1.0,1.2,0.2,0.6,0.429,0.5,30.0,SG,0.0,7.0,4.1,0.1,0.141,"151,705"
386,Jeff Adrien,3.5,4.5,0.9,0.2,0.5,0.5,0.432,,28.0,PF,0.0,6.0,-2.4,0.0,0.087,"1,334,274"
387,Jeff Adrien,3.5,4.5,0.9,0.2,0.5,0.5,0.432,,28.0,PF,0.0,6.0,-2.4,0.0,0.087,"321,795"
388,Joel Freeland,3.5,4.0,0.3,0.2,0.5,0.5,0.49,,27.0,C,8.0,4.0,-2.6,-0.1,0.122,"4,216,000"
389,Phil Pressey,3.5,1.6,2.3,0.6,0.1,0.8,0.368,0.246,23.0,PG,0.0,3.0,-1.2,0.1,0.06,"1,110,415"
390,Erick Green,3.4,0.7,0.9,0.3,0.0,0.3,0.377,0.298,23.0,PG,1.0,2.0,-4.3,-0.2,0.0,"689,976"
391,Gary Harris,3.4,1.2,0.5,0.7,0.1,0.7,0.304,0.204,20.0,SG,6.0,2.0,-5.3,-0.6,-0.046,"2,066,112"
392,Andre Roberson,3.4,3.8,1.0,0.8,0.4,0.7,0.458,0.247,23.0,SG,65.0,3.0,-0.7,0.4,0.079,"1,578,796"
393,James Young,3.4,1.4,0.4,0.3,0.1,0.2,0.353,0.258,19.0,SG,0.0,2.0,-3.4,-0.1,0.047,"2,277,292"
394,Allen Crabbe,3.3,1.4,0.8,0.4,0.3,0.3,0.412,0.353,22.0,SG,9.0,3.0,-0.8,0.2,0.088,"1,172,320"
395,Jason Maxiell,3.3,3.3,0.3,0.3,0.7,0.5,0.422,,31.0,PF,0.0,11.0,-3.2,-0.3,0.074,"1,790,860"
396,Noah Vonleh,3.3,3.4,0.2,0.2,0.4,0.4,0.395,0.385,19.0,PF,0.0,2.0,-3.1,-0.1,0.085,"3,432,912"
397,Martell Webster,3.3,1.4,0.5,0.2,0.0,0.7,0.264,0.233,28.0,SF,0.0,11.0,-5.6,-0.3,0.0,"7,319,180"
398,Francisco García,3.2,1.2,1.1,0.6,0.4,0.7,0.27,0.222,33.0,SF,0.0,11.0,-4.2,-0.1,-0.044,"1,790,860"
399,Dwight Powell,3.1,1.7,0.3,0.3,0.2,0.4,0.463,0.273,23.0,PF,0.0,2.0,-1.0,0.1,0.122,"689,976"
400,Jordan Adams,3.1,0.9,0.5,0.5,0.2,0.5,0.407,0.4,20.0,SG,0.0,2.0,1.4,0.2,0.073,"1,828,003"
401,Will Bynum,3.1,0.9,2.6,0.1,0.1,1.1,0.323,0.0,32.0,SG,0.0,11.0,-13.0,-0.2,-0.132,"3,965,634"
402,Jerome Jordan,3.1,2.4,0.3,0.2,0.3,0.5,0.532,,28.0,C,0.0,5.0,-1.2,0.1,0.156,"1,110,415"
403,Ryan Hollins,3.0,2.2,0.3,0.1,0.4,0.5,0.646,,30.0,C,9.0,10.0,-2.3,0.0,0.104,"1,781,988"
404,Doug McDermott,3.0,1.2,0.2,0.1,0.0,0.5,0.402,0.317,23.0,SF,0.0,2.0,-6.0,-0.3,-0.005,"3,098,025"
405,Jarnell Stokes,3.0,1.8,0.2,0.3,0.3,0.4,0.568,,21.0,PF,2.0,2.0,-1.1,0.0,0.186,"689,976"
406,Quincy Miller,2.9,2.0,0.8,0.7,0.5,0.5,0.237,0.167,22.0,PF,0.0,4.0,-3.8,-0.1,-0.03,"395,377"
407,Quincy Miller,2.9,2.0,0.8,0.7,0.5,0.5,0.237,0.167,22.0,PF,0.0,4.0,-3.8,-0.1,-0.03,"146,436"
408,Johnny O'Bryant,2.9,1.9,0.5,0.1,0.1,0.7,0.367,,21.0,PF,15.0,2.0,-9.5,-0.7,-0.063,"816,000"
409,Shayne Whittington,2.9,1.5,0.3,0.3,0.1,0.3,0.452,0.167,23.0,PF,0.0,2.0,0.4,0.1,0.2,"689,976"
410,Elliot Williams,2.8,0.6,0.9,0.3,0.0,0.3,0.378,0.444,25.0,SG,0.0,5.0,-2.8,0.0,0.039,"146,436"
411,Elliot Williams,2.8,0.6,0.9,0.3,0.0,0.3,0.378,0.444,25.0,SG,0.0,5.0,-2.8,0.0,0.039,"73,218"
412,Bernard James,2.8,2.4,0.3,0.1,0.9,0.4,0.444,,29.0,C,2.0,4.0,0.8,0.1,0.165,"1,713,294"
413,Jorge Gutiérrez,2.7,1.3,1.1,0.3,0.0,0.6,0.537,0.0,26.0,PG,1.0,3.0,-3.5,-0.1,0.088,"1,110,415"
414,Jorge Gutiérrez,2.7,1.3,1.1,0.3,0.0,0.6,0.537,0.0,26.0,PG,1.0,3.0,-3.5,-0.1,0.088,"195,954"
415,Jeff Ayres,2.7,2.3,0.3,0.2,0.2,0.5,0.579,,27.0,PF,0.0,7.0,-2.2,0.0,0.147,"2,487,100"
416,Elton Brand,2.7,2.8,0.6,0.5,0.7,0.5,0.442,0.0,35.0,C,4.0,17.0,-3.0,-0.1,0.07,"2,720,000"
417,Clint Capela,2.7,3.0,0.2,0.1,0.8,0.4,0.483,,20.0,C,0.0,2.0,-5.4,-0.1,0.019,"1,617,312"
418,Earl Clark,2.7,2.3,0.3,0.3,0.4,0.6,0.367,0.286,27.0,PF,0.0,7.0,-6.5,-0.1,-0.037,"170,141"
419,Joey Dorsey,2.7,4.0,0.4,0.6,0.4,0.6,0.552,0.0,31.0,PF,17.0,8.0,-3.1,-0.2,0.108,"1,289,501"
420,Jordan Hamilton,2.7,1.1,0.5,0.1,0.0,0.3,0.4,0.476,24.0,SF,2.0,5.0,-2.4,0.0,0.059,"1,289,501"
421,Jordan Hamilton,2.7,1.1,0.5,0.1,0.0,0.3,0.4,0.476,24.0,SF,2.0,5.0,-2.4,0.0,0.059,"386,847"
422,Joe Harris,2.7,0.8,0.5,0.1,0.0,0.5,0.4,0.369,23.0,SG,1.0,2.0,-5.6,-0.4,0.018,"1,203,435"
423,E'Twaun Moore,2.7,0.8,0.6,0.4,0.1,0.3,0.446,0.342,25.0,SG,0.0,5.0,-1.5,0.1,0.08,"1,289,501"
424,David Stockton,2.7,0.7,3.0,0.7,0.0,1.3,0.333,0.5,23.0,PG,0.0,2.0,-3.9,0.0,-0.014,"81,172"
425,JaMychal Green,2.6,1.9,0.2,0.2,0.2,0.6,0.574,0.0,24.0,PF,1.0,2.0,-1.3,0.0,0.119,"292,221"
426,JaMychal Green,2.6,1.9,0.2,0.2,0.2,0.6,0.574,0.0,24.0,PF,1.0,2.0,-1.3,0.0,0.119,"40,586"
427,Nick Johnson,2.6,1.4,0.4,0.3,0.1,0.7,0.347,0.238,22.0,SG,0.0,2.0,-6.5,-0.3,-0.02,"689,976"
428,Malcolm Thomas,2.6,3.3,0.4,0.2,0.1,0.8,0.45,0.0,26.0,PF,0.0,5.0,-7.0,-0.2,0.023,"970,917"
429,Jeff Withey,2.6,1.7,0.3,0.1,0.5,0.3,0.5,,24.0,C,0.0,3.0,-0.5,0.1,0.149,"1,110,415"
430,Russ Smith,2.5,0.5,0.7,0.3,0.0,1.0,0.32,0.182,23.0,PG,0.0,2.0,-8.8,-0.1,-0.094,"689,976"
431,Victor Claver,2.4,2.0,0.1,0.1,0.1,0.4,0.45,0.545,26.0,SF,0.0,4.0,-3.2,0.0,0.086,"1,863,200"
432,Jeremy Evans,2.4,1.9,0.3,0.3,0.3,0.1,0.552,0.4,27.0,SF,0.0,6.0,4.2,0.4,0.241,"2,441,200"
433,Furkan Aldemir,2.3,4.3,0.7,0.4,0.4,0.4,0.513,0.0,23.0,PF,9.0,2.0,-3.6,-0.2,0.122,"3,822,014"
434,Devyn Marble,2.3,1.9,1.1,0.6,0.1,0.6,0.318,0.182,22.0,SG,7.0,2.0,-4.8,-0.1,-0.031,"1,203,435"
435,Kyle Anderson,2.2,2.2,0.8,0.5,0.2,0.3,0.348,0.273,21.0,SF,8.0,2.0,-1.4,0.1,0.044,"1,487,404"
436,Xavier Henry,2.2,0.4,0.3,0.3,0.0,0.3,0.231,,23.0,SF,0.0,6.0,-7.2,-0.1,-0.03,"1,471,520"
437,Darius Morris,2.2,0.7,1.3,0.2,0.0,0.6,0.34,0.212,24.0,PG,0.0,5.0,-6.4,-0.3,-0.068,"1,092,282"
438,Glen Rice Jr.,2.2,0.8,0.4,0.0,0.0,0.4,0.2,0.143,24.0,SG,0.0,,-15.9,-0.1,-0.121,"640,120"
439,Mike Miller,2.1,1.8,0.9,0.3,0.1,0.4,0.325,0.327,34.0,SF,15.0,16.0,-3.4,-0.2,0.028,"8,976,000"
440,Mike Miller,2.1,1.8,0.9,0.3,0.1,0.4,0.325,0.327,34.0,SF,15.0,16.0,-3.4,-0.2,0.028,"3,715,520"
441,Grant Jerrett,2.0,1.1,0.4,0.3,0.3,0.4,0.269,0.067,21.0,PF,0.0,2.0,-10.8,-0.1,-0.128,"1,110,415"
442,Nate Wolters,2.0,1.6,1.0,0.4,0.1,0.6,0.351,0.0,23.0,PG,0.0,3.0,-5.8,-0.2,-0.036,"1,110,415"
443,Nate Wolters,2.0,1.6,1.0,0.4,0.1,0.6,0.351,0.0,23.0,PG,0.0,3.0,-5.8,-0.2,-0.036,"120,185"
444,Earl Barron,2.0,1.8,0.3,0.3,0.1,0.3,0.308,0.5,33.0,C,1.0,11.0,-7.4,-0.2,-0.011,"530,485"
445,Julius Randle,2.0,0.0,0.0,0.0,0.0,1.0,0.333,,20.0,PF,0.0,2.0,-15.1,0.0,-0.276,"4,076,409"
446,John Salmons,2.0,1.0,0.6,0.4,0.2,0.2,0.333,0.308,35.0,SF,0.0,14.0,-3.3,-0.1,0.017,"1,360,000"
447,Tyrus Thomas,2.0,0.0,0.5,0.0,0.0,0.0,1.0,,28.0,PF,0.0,10.0,18.5,0.0,0.477,"12,768,264"
448,Tyrus Thomas,2.0,0.0,0.5,0.0,0.0,0.0,1.0,,28.0,PF,0.0,10.0,18.5,0.0,0.477,"98,238"
449,C.J. Wilcox,2.0,0.3,0.4,0.1,0.0,0.5,0.421,0.368,24.0,SG,0.0,2.0,-4.9,-0.1,-0.024,"1,509,273"
450,Reggie Bullock,1.9,1.4,0.2,0.3,0.1,0.2,0.343,0.326,23.0,SF,2.0,3.0,-3.2,-0.1,0.019,"1,632,979"
451,DeJuan Blair,1.9,1.9,0.1,0.2,0.0,0.4,0.456,,25.0,PF,0.0,7.0,-8.4,-0.3,0.033,"2,720,000"
452,Will Cherry,1.9,0.6,1.0,0.8,0.1,0.5,0.263,0.222,23.0,PG,0.0,2.0,-6.0,-0.1,-0.021,"144,931"
453,Ian Clark,1.9,0.5,0.4,0.3,0.1,0.3,0.345,0.333,23.0,SG,0.0,3.0,-3.0,0.0,0.05,"986,310"
454,Ian Clark,1.9,0.5,0.4,0.3,0.1,0.3,0.345,0.333,23.0,SG,0.0,3.0,-3.0,0.0,0.05,"124,104"
455,Drew Gordon,1.9,2.0,0.2,0.1,0.0,0.9,0.421,0.0,24.0,PF,0.0,2.0,-9.5,-0.1,-0.093,"100,173"
456,Greg Smith,1.9,1.9,0.2,0.2,0.3,0.3,0.612,,24.0,PF,2.0,48.0,-2.6,-0.1,0.108,"1,289,501"
457,Reggie Williams,1.9,0.9,0.5,0.1,0.0,0.1,0.385,0.158,28.0,SF,0.0,29.0,-3.0,0.0,0.083,"663,550"
458,Zoran Dragić,1.8,0.5,0.3,0.1,0.0,0.3,0.367,0.214,25.0,SG,1.0,2.0,-7.7,-0.1,-0.042,"2,388,840"
459,Steve Novak,1.8,0.6,0.3,0.0,0.1,0.1,0.393,0.396,31.0,PF,0.0,10.0,-1.9,0.0,0.075,"4,686,487"
460,Joel Anthony,1.8,1.9,0.1,0.2,1.0,0.2,0.581,,32.0,C,0.0,9.0,0.2,0.2,0.142,"5,168,000"
461,Jared Cunningham,1.8,0.5,0.5,0.2,0.0,0.4,0.364,0.308,23.0,SG,0.0,4.0,-8.1,-0.1,-0.023,"1,131,439"
462,Landry Fields,1.8,1.0,0.6,0.4,0.0,0.3,0.488,0.5,26.0,SF,9.0,6.0,-0.1,0.1,0.072,"11,560,000"
463,Kenyon Martin,1.8,1.7,0.5,0.5,0.5,0.3,0.409,,37.0,PF,0.0,16.0,-2.2,0.0,0.086,"1,112,546"
464,Jack Cooley,1.7,1.6,0.1,0.4,0.2,0.2,0.409,,23.0,C,0.0,2.0,-5.7,-0.1,0.092,"206,990"
465,Chuck Hayes,1.7,1.8,0.7,0.3,0.1,0.3,0.478,,31.0,C,0.0,11.0,-1.0,0.1,0.091,"8,103,900"
466,Chris Douglas-Roberts,1.6,1.0,0.3,0.1,0.0,0.0,0.238,0.143,28.0,SG,0.0,8.0,-6.8,-0.1,0.02,"1,244,730"
467,Brendan Haywood,1.6,1.3,0.1,0.1,0.5,0.5,0.467,,35.0,C,1.0,15.0,-6.3,-0.1,0.008,"10,605,280"
468,Brendan Haywood,1.6,1.3,0.1,0.1,0.5,0.5,0.467,,35.0,C,1.0,15.0,-6.3,-0.1,0.008,"2,720,000"
469,Cartier Martin,1.6,0.9,0.5,0.1,0.0,0.2,0.283,0.182,30.0,SF,0.0,8.0,-7.2,-0.3,-0.053,"1,558,131"
470,Jerel McNeal,1.5,0.5,0.3,0.5,0.2,0.8,0.273,0.5,27.0,PG,0.0,2.0,-9.1,-0.1,-0.149,"81,172"
471,Gal Mekel,1.5,0.3,3.3,0.5,0.0,0.5,0.15,0.0,26.0,PG,0.0,3.0,-11.3,-0.1,-0.238,"1,110,415"
472,Gal Mekel,1.5,0.3,3.3,0.5,0.0,0.5,0.15,0.0,26.0,PG,0.0,3.0,-11.3,-0.1,-0.238,"97,977"
473,Bruno Caboclo,1.3,0.3,0.0,0.0,0.1,0.5,0.333,0.667,19.0,SF,0.0,2.0,-18.2,-0.1,-0.275,"1,983,369"
474,Ognjen Kuzmić,1.3,1.1,0.4,0.1,0.1,0.3,0.667,,24.0,C,0.0,3.0,-1.4,0.0,0.171,"1,110,415"
475,Toure' Murry,1.2,0.2,0.2,0.2,0.0,0.8,0.4,,25.0,PG,0.0,3.0,-11.9,0.0,-0.171,"1,360,000"
476,Nazr Mohammed,1.2,1.7,0.1,0.2,0.2,0.3,0.433,,37.0,C,0.0,18.0,-4.5,-0.1,0.04,"1,969,946"
477,Shavlik Randolph,1.1,1.8,0.2,0.2,0.1,0.1,0.257,0.0,31.0,PF,0.0,11.0,-5.7,-0.1,-0.004,"1,599,215"
478,Shavlik Randolph,1.1,1.8,0.2,0.2,0.1,0.1,0.257,0.0,31.0,PF,0.0,11.0,-5.7,-0.1,-0.004,"70,843"
479,Gerald Wallace,1.1,1.8,0.3,0.5,0.1,0.6,0.412,0.333,32.0,SF,0.0,15.0,-3.1,-0.1,0.014,"13,743,962"
480,Jamaal Franklin,1.0,0.7,1.0,0.0,0.3,1.0,0.5,0.5,23.0,SG,0.0,3.0,-5.6,0.0,-0.063,"1,110,415"
481,Jamaal Franklin,1.0,0.7,1.0,0.0,0.3,1.0,0.5,0.5,23.0,SG,0.0,3.0,-5.6,0.0,-0.063,"65,318"
482,Lucas Nogueira,1.0,1.8,0.2,0.3,0.0,0.3,0.25,,22.0,C,0.0,2.0,-10.5,0.0,-0.071,"2,397,244"
483,Brandon Rush,0.9,1.2,0.4,0.2,0.4,0.3,0.204,0.111,29.0,SG,0.0,8.0,-7.3,-0.4,-0.056,"1,558,131"
484,Ekpe Udoh,0.9,0.8,0.2,0.2,0.2,0.2,0.458,,27.0,PF,0.0,6.0,-1.2,0.0,0.101,"1,334,274"
485,Andre Dawkins,0.8,0.5,0.3,0.0,0.0,0.3,0.167,0.167,23.0,SG,0.0,2.0,-12.8,-0.1,-0.172,"288,334"
486,Andre Dawkins,0.8,0.5,0.3,0.0,0.0,0.3,0.167,0.167,23.0,SG,0.0,2.0,-12.8,-0.1,-0.172,"81,172"
487,Alex Kirk,0.8,0.2,0.2,0.0,0.0,0.0,0.25,,23.0,C,0.0,2.0,-6.0,0.0,0.061,"292,224"
488,Greg Stiemsma,0.8,0.9,0.2,0.1,0.0,0.4,0.75,,29.0,C,0.0,5.0,-6.0,-0.1,0.05,"1,334,274"
489,Sim Bhullar,0.7,0.3,0.3,0.0,0.3,0.0,0.5,,22.0,C,0.0,2.0,32.5,0.0,0.389,"47,600"
490,Eric Moreland,0.7,0.3,0.0,0.0,0.0,0.0,1.0,,23.0,PF,0.0,2.0,17.2,0.0,0.431,"689,976"
491,Cameron Bairstow,0.6,0.4,0.1,0.1,0.1,0.2,0.214,,24.0,PF,1.0,2.0,-9.0,-0.1,-0.048,"689,976"
492,Dahntay Jones,0.6,0.3,0.1,0.1,0.0,0.0,0.286,0.0,34.0,SF,0.0,13.0,-8.3,-0.2,0.013,"980,789"
493,Andrei Kirilenko,0.4,1.1,0.1,0.1,0.0,0.1,0.0,,33.0,SF,0.0,15.0,-5.7,0.0,-0.058,"4,523,679"
494,Darius Miller,0.4,0.2,0.4,0.2,0.0,0.2,0.143,0.0,24.0,SF,1.0,4.0,-11.3,-0.1,-0.122,"1,244,730"
495,Seth Curry,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,24.0,PG,0.0,3.0,-23.1,0.0,-0.298,"65,318"
496,Malcolm Lee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24.0,SG,0.0,5.0,-27.6,0.0,-0.527,"51,252"
497,Kalin Lucas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,25.0,PG,0.0,2.0,-4.7,0.0,-0.057,"117,645"
498,Kalin Lucas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,25.0,PG,0.0,2.0,-4.7,0.0,-0.057,"117,645"
499,Ronny Turiaf,0.0,0.5,1.0,0.0,0.0,0.0,,,32.0,C,0.0,11.0,-3.2,0.0,0.009,"2,176,000"
500,David Wear,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,24.0,PF,0.0,2.0,-9.4,0.0,-0.11,"40,586"
